statement,intent_code
"Hey, i am unhappy with the quality of my food. Can this be fixed? Reference R521116. Branch: Scottsdale south side.",FOOD_QUALITY_ISSUE
I need support. move my booking to after 6 PM. I need assistance. Reference R759191.,RESERVATION_MODIFY
My order from the Phoenix drive-thru branch is running late. I tried from the app.,ORDER_DELAYED
"Hey, this looks like a food safety issue. What should I do? Reference R470021. Branch: Chicago central.",FOOD_SAFETY_ISSUE
"Hi, why is FOOD15 not accepted? I need this resolved.",PROMO_CODE_ISSUE
"Can someone help me? i tried to pay, but the transaction failed. I need assistance. Reference R337295.",PAYMENT_FAILED
Please help. can I see the dessert menu? Can you check? Reference R859765.,MENU_INQUIRY
Can the kitchen avoid wheat in my meal? What should I do?,ALLERGY_INQUIRY
I need support. the restaurant employee spoke disrespectfully. I tried from the app. Reference R820291. I am asking in a calm way.,STAFF_COMPLAINT
"Hey, i entered FOOD15, but the total did not change. This is frustrating. Reference R188615. Branch: Mesa food court.",PROMO_CODE_ISSUE
"Good evening, cancel my reservation at the Toronto branch. Can this be fixed?",RESERVATION_CANCEL
"Hi, can you check my loyalty account? Please respond soon. I am asking in a upset way.",LOYALTY_POINTS_ISSUE
Please help. my restaurant coupon failed. Please respond soon.,PROMO_CODE_ISSUE
"Can someone help me? i tried to pay, but the transaction failed. Can you check? Branch: Mesa takeout.",PAYMENT_FAILED
Quick question: the restaurant employee spoke disrespectfully. I need assistance. Reference R602276.,STAFF_COMPLAINT
"Good evening, i lost my sunglasses at your restaurant. Please respond soon.",LOST_AND_FOUND
Quick question: i want to schedule a dine-in reservation. This happened yesterday.,RESERVATION_CREATE
"Hello, please escalate this food safety complaint immediately. Can this be fixed? Reference R106501.",FOOD_SAFETY_ISSUE
Please help. tell me what is included in the lunch combo. This happened last night. Reference R655121.,MENU_INQUIRY
"Good evening, my restaurant coupon failed. Can you check? Reference R728747.",PROMO_CODE_ISSUE
I need support. move my booking to this evening. Can this be fixed?,RESERVATION_MODIFY
Urgent: the cashier was rude to me. What should I do? Branch: Dallas mall.,STAFF_COMPLAINT
Can someone help me? can you fix a wrong item issue for order R646160? This is frustrating.,WRONG_ITEM
Quick question: it has been more than an hour and my food is not delivered. This happened last night.,ORDER_DELAYED
I want to request a repayment from the Toronto restaurant. Can you check? Reference R375076.,REFUND_REQUEST
"Hello, can you help me with a failed payment? I need this resolved. Reference R390573. I am asking in a polite way.",PAYMENT_FAILED
"I need support. i ordered chicken biryani, but I got something else. What should I do?",WRONG_ITEM
I need support. is order R311512 being prepared or out for delivery? What should I do?,ORDER_STATUS
"Good evening, i did not receive rewards points for order R821129. Can this be fixed? Reference R761156.",LOYALTY_POINTS_ISSUE
I need support. i need allergen information before ordering. Please help. Reference R130790.,ALLERGY_INQUIRY
"I need support. i paid for order R342287, but it was not delivered to me. This is frustrating.",ORDER_NOT_RECEIVED
I need support. i want to request a refund from the Tempe restaurant.,REFUND_REQUEST
"Hey, my wallet was debited twice for one order. I need assistance.",DOUBLE_CHARGED
Quick question: i did not receive rewards points for order R270044. Thank you. Reference R530687. Branch: New York central.,LOYALTY_POINTS_ISSUE
"Hey, my food order has an incorrect item.",WRONG_ITEM
Quick question: please make a dinner reservation for 15. I need this resolved. Reference R679137. I am asking in a polite way.,RESERVATION_CREATE
My restaurant rewards balance is incorrect. Reference R943651. Branch: Mesa main street.,LOYALTY_POINTS_ISSUE
I think the food from the Dubai branch was contaminated. Branch: Mesa mall.,FOOD_SAFETY_ISSUE
Please help. my salad had a hygiene issue. Can this be fixed? I am asking in a calm way.,FOOD_SAFETY_ISSUE
Please help. please refund the amount charged to my card. Can this be fixed? Reference R871658.,REFUND_REQUEST
"Good evening, what dishes are safe for someone allergic to dairy? Please help. Reference R874972. I am asking in a calm way.",ALLERGY_INQUIRY
"Hey, there may be contamination in my food. I need this resolved.",FOOD_SAFETY_ISSUE
"Hey, can I talk to a real person about my promo code? Please help. I am asking in a frustrated way.",HUMAN_AGENT_REQUEST
"Hi, what dishes are safe for someone allergic to almonds? I need assistance.",ALLERGY_INQUIRY
"Hi, please confirm my reservation cancellation. Please respond soon. Reference R931614.",RESERVATION_CANCEL
"Good evening, the dessert tasted old and dry. I tried from the app.",FOOD_QUALITY_ISSUE
Please help. our table was sticky and dirty. Thank you. Reference R815440. Branch: Toronto south side.,CLEANLINESS_COMPLAINT
The branch employee spoke disrespectfully. This happened last night.,STAFF_COMPLAINT
"I need support. i used the app, but no rewards points were credited. I need assistance.",LOYALTY_POINTS_ISSUE
Quick question: what are your contact number? Can this be fixed?,GENERAL_INQUIRY
Please help. the payment page gave an error. I tried from the app.,PAYMENT_FAILED
Please help. the automated response is not enough for my delivery. I need this resolved.,HUMAN_AGENT_REQUEST
Can someone help me? transfer me to a live representative for my order. Thank you.,HUMAN_AGENT_REQUEST
"Hey, the food smells unsafe to eat. This happened 30 minutes ago.",FOOD_SAFETY_ISSUE
"Hey, i need a real person to handle this restaurant issue. Please help. Reference R315131.",HUMAN_AGENT_REQUEST
Quick question: please fix my loyalty points issue. I need assistance. Branch: Austin food court.,LOYALTY_POINTS_ISSUE
Quick question: please tell me the price of rice bowl. I need this resolved. Reference R525956.,MENU_INQUIRY
"Hey, my order from the Chandler mall branch is running late.",ORDER_DELAYED
"Hey, my dinner order is delayed and I need an update. I need assistance.",ORDER_DELAYED
Please help. the PayPal payment was deducted twice. I need assistance.,DOUBLE_CHARGED
"Good evening, can you show me the menu? This happened yesterday.",MENU_INQUIRY
Can someone help me? please confirm my reservation cancellation. This happened two hours ago.,RESERVATION_CANCEL
Can someone help me? where is your nearest branch? Can this be fixed? Reference R184406.,GENERAL_INQUIRY
I need support. i received the wrong item in order R192281. I tried from the app.,WRONG_ITEM
"Hi, the transaction page gave an error. I need this resolved. Reference R415944.",PAYMENT_FAILED
"Hi, the app says delivered, but I did not receive order R221620. Thank you.",ORDER_NOT_RECEIVED
"Hi, the food from the Dallas main street restaurant was terrible. I need this resolved. I am asking in a confused way.",FOOD_QUALITY_ISSUE
Quick question: my food order R357227 is taking too long. I need this resolved. Reference R700004.,ORDER_DELAYED
"Hello, can you update my table booking? Please respond soon. I am asking in a confused way.",RESERVATION_MODIFY
I need support. i want to complain about staff behavior at Toronto.,STAFF_COMPLAINT
I need support. i need to cancel my restaurant reservation. Please help.,RESERVATION_CANCEL
The Phoenix branch was not clean.,CLEANLINESS_COMPLAINT
Urgent: the UPI payment was deducted twice. This is frustrating.,DOUBLE_CHARGED
Can someone help me? where is my order R284257 right now? I need this resolved. Reference R265091.,ORDER_STATUS
Please help. my loyalty points are missing. Can you check?,LOYALTY_POINTS_ISSUE
Quick question: i want to place a bulk order for Saturday afternoon. I need this resolved.,CATERING_INQUIRY
"Hi, my order from the Chandler drive-thru branch is running late. I tried from the app.",ORDER_DELAYED
The cutlery was not included in my order. This happened this morning.,MISSING_ITEM
I need support. the booth was dirty. I need assistance. Reference R148421.,CLEANLINESS_COMPLAINT
"Hey, i forgot my keys after dining.",LOST_AND_FOUND
Please help. the driver has not arrived yet for order R764084. Please respond soon. Reference R875101.,ORDER_DELAYED
"Hello, i got a different dish instead of paneer tikka. Can this be fixed?",WRONG_ITEM
I need support. the restaurant sent the wrong food. Can this be fixed? Reference R139010. Branch: Dubai airport.,WRONG_ITEM
"Good evening, i paid but did not receive the order, so I need a refund. What should I do?",REFUND_REQUEST
"Hey, do you have parking available? This is frustrating.",GENERAL_INQUIRY
Please help. this looks like a food safety issue. Can you check?,FOOD_SAFETY_ISSUE
I need support. do you have spicy food options? This happened today.,MENU_INQUIRY
"Quick question: i cannot come tonight, so cancel my table. Please respond soon.",RESERVATION_CANCEL
"Hey, the kitchen entrance was dirty. Please respond soon.",CLEANLINESS_COMPLAINT
Can someone help me? i want to book a table for 5 people after 6 PM. What should I do?,RESERVATION_CREATE
"Good evening, cancel my reservation at the New York branch. I need this resolved.",RESERVATION_CANCEL
Urgent: the item in my bag is not mine. I need assistance.,WRONG_ITEM
Quick question: there are two transactions for order R120534. I tried from the app.,DOUBLE_CHARGED
"Hey, please modify my reservation for 5 people. Thank you. Reference R546414.",RESERVATION_MODIFY
"Hello, i want to book a table for 12 people at lunch time. This is frustrating. I am asking in a frustrated way.",RESERVATION_CREATE
Do you serve breakfast items?,MENU_INQUIRY
"Good evening, my combo meal came without dip. Please respond soon.",MISSING_ITEM
Please cancel my reservation. Please help. Reference R746181. Branch: London takeout. I am asking in a polite way.,RESERVATION_CANCEL
Can someone help me? the bag from Chandler did not include my rice. Thank you.,MISSING_ITEM
Urgent: can you fix a wrong item issue for order R409191? I tried from the app. Reference R291940.,WRONG_ITEM
Can someone help me? do you serve breakfast items? I need assistance. I am asking in a upset way.,MENU_INQUIRY
I need support. can you provide catering for an office lunch? What should I do? Reference R484785. I am asking in a polite way.,CATERING_INQUIRY
"Hello, my order R921153 is taking too long. What should I do? Branch: Hyderabad mall.",ORDER_DELAYED
Urgent: i want live support now because the automated answer is wrong. I need this resolved. Reference R120253. Branch: Chandler north side.,HUMAN_AGENT_REQUEST
Quick question: this is not what I selected in the app. I tried from the app. Branch: Austin airport.,WRONG_ITEM
I need support. the food delivered does not match my order. Can this be fixed?,WRONG_ITEM
"Hello, can you check the status of order R756755? Can this be fixed?",ORDER_STATUS
Quick question: i got sick after eating the food from order R117519. I need this resolved. Reference R212336. Branch: Tempe airport.,FOOD_SAFETY_ISSUE
Please help. the New York branch was not clean. I need assistance.,CLEANLINESS_COMPLAINT
Please help. the app says my promo code is invalid. Thank you. Branch: Mesa food court.,PROMO_CODE_ISSUE
Can someone help me? staff at the restaurant were not helpful. I need this resolved. Branch: Scottsdale north side.,STAFF_COMPLAINT
Please help. do you take bulk food orders? Can you check?,CATERING_INQUIRY
"Good evening, the wings I received was cold. I tried from the app. Reference R503205.",FOOD_QUALITY_ISSUE
"Hello, can a supervisor review my delivery? This is frustrating.",HUMAN_AGENT_REQUEST
"Good evening, there are two transactions for order R104757. I need this resolved. Reference R970793.",DOUBLE_CHARGED
Can someone help me? i ordered from the Austin main street branch and received the wrong meal. This is frustrating.,WRONG_ITEM
"Good evening, the menu card was dirty. I need assistance. Reference R294021.",CLEANLINESS_COMPLAINT
I need support. can you repair my phone? I need assistance.,OUT_OF_SCOPE
